pdf_name,page_num,doc_type
LOG_1052944.pdf,13,
LOG_1052944.pdf,20,
LOG_1052944.pdf,102,
LOG_1052944.pdf,227,
LOG_1052944.pdf,42,
LOG_1052944.pdf,34,
LOG_1052944.pdf,217,
LOG_1052944.pdf,68,
LOG_1052944.pdf,205,
LOG_1052944.pdf,89,
LOG_1052944.pdf,196,
LOG_1052944.pdf,153,
LOG_1052944.pdf,127,
LOG_1052944.pdf,27,
LOG_1052944.pdf,156,
LOG_1052944.pdf,98,
LOG_1052944.pdf,162,
LOG_1052944.pdf,141,
LOG_1052944.pdf,92,
LOG_1052944.pdf,168,
LOG_1052944.pdf,99,
LOG_1052944.pdf,19,
LOG_1052944.pdf,86,
LOG_1052944.pdf,216,
LOG_1052944.pdf,123,
LOG_1052944.pdf,150,
LOG_1052944.pdf,90,
LOG_1052944.pdf,9,
LOG_1052944.pdf,76,
LOG_1052944.pdf,154,
LOG_1052944.pdf,131,
LOG_1052944.pdf,124,
LOG_1052944.pdf,170,
LOG_1052944.pdf,146,
LOG_1052944.pdf,225,
LOG_1052944.pdf,161,
LOG_1052944.pdf,212,
LOG_1052944.pdf,246,
LOG_1052944.pdf,173,
LOG_1052944.pdf,36,
LOG_1052944.pdf,214,
LOG_1052944.pdf,207,
LOG_1052944.pdf,47,
LOG_1052944.pdf,174,
LOG_1052944.pdf,169,
LOG_1052944.pdf,194,
LOG_1052944.pdf,130,
LOG_1052944.pdf,12,
LOG_1052944.pdf,14,
LOG_1052944.pdf,200,
LOG_1052944.pdf,128,
LOG_1052944.pdf,244,
LOG_1052944.pdf,5,Face Sheet
LOG_1052944.pdf,136,
LOG_1052944.pdf,84,
LOG_1052944.pdf,167,
LOG_1052944.pdf,65,
LOG_1052944.pdf,75,
LOG_1052944.pdf,28,
LOG_1052944.pdf,107,
LOG_1052944.pdf,96,
LOG_1052944.pdf,41,
LOG_1052944.pdf,158,
LOG_1052944.pdf,94,
LOG_1052944.pdf,185,
LOG_1052944.pdf,129,
LOG_1052944.pdf,233,
LOG_1052944.pdf,151,
LOG_1052944.pdf,155,
LOG_1052944.pdf,112,
LOG_1052944.pdf,145,
LOG_1052944.pdf,198,
LOG_1052944.pdf,165,
LOG_1052944.pdf,188,
LOG_1052944.pdf,224,
LOG_1052944.pdf,175,
LOG_1052944.pdf,159,
LOG_1052944.pdf,85,
LOG_1052944.pdf,91,
LOG_1052944.pdf,17,
LOG_1052944.pdf,209,
LOG_1052944.pdf,180,
LOG_1052944.pdf,199,
LOG_1052944.pdf,22,
LOG_1052944.pdf,21,
LOG_1052944.pdf,69,
LOG_1052944.pdf,210,
LOG_1052944.pdf,4,
LOG_1052944.pdf,164,
LOG_1052944.pdf,51,
LOG_1052944.pdf,38,
LOG_1052944.pdf,50,
LOG_1052944.pdf,172,
LOG_1052944.pdf,97,
LOG_1052944.pdf,187,
LOG_1052944.pdf,213,
LOG_1052944.pdf,176,
LOG_1052944.pdf,204,
LOG_1052944.pdf,71,
LOG_1052944.pdf,77,
LOG_1052944.pdf,115,
LOG_1052944.pdf,122,
LOG_1052944.pdf,23,
LOG_1052944.pdf,189,
LOG_1052944.pdf,114,
LOG_1052944.pdf,134,
LOG_1052944.pdf,1,Log Summary Report
LOG_1052944.pdf,62,
LOG_1052944.pdf,226,
LOG_1052944.pdf,182,
LOG_1052944.pdf,18,
LOG_1052944.pdf,238,
LOG_1052944.pdf,219,
LOG_1052944.pdf,221,
LOG_1052944.pdf,73,
LOG_1052944.pdf,78,
LOG_1052944.pdf,139,
LOG_1052944.pdf,46,
LOG_1052944.pdf,43,
LOG_1052944.pdf,126,
LOG_1052944.pdf,163,
LOG_1052944.pdf,193,
LOG_1052944.pdf,61,
LOG_1052944.pdf,39,
LOG_1052944.pdf,242,CPD-44.115
LOG_1052944.pdf,67,
LOG_1052944.pdf,16,
LOG_1052944.pdf,29,
LOG_1052944.pdf,192,
LOG_1052944.pdf,57,
LOG_1052944.pdf,24,
LOG_1052944.pdf,211,
LOG_1052944.pdf,49,
LOG_1052944.pdf,208,
LOG_1052944.pdf,160,
LOG_1052944.pdf,222,
LOG_1052944.pdf,201,
LOG_1052944.pdf,184,
LOG_1052944.pdf,2,Summary Report
LOG_1052944.pdf,44,
LOG_1052944.pdf,243,
LOG_1052944.pdf,239,
LOG_1052944.pdf,229,
LOG_1052944.pdf,195,
LOG_1052944.pdf,30,
LOG_1052944.pdf,59,
LOG_1052944.pdf,166,
LOG_1052944.pdf,241,Allegation Email
LOG_1052944.pdf,100,
LOG_1052944.pdf,93,
LOG_1052944.pdf,105,
LOG_1052944.pdf,11,
LOG_1052944.pdf,26,
LOG_1052944.pdf,109,
LOG_1052944.pdf,181,
LOG_1052944.pdf,82,
LOG_1052944.pdf,32,
LOG_1052944.pdf,37,
LOG_1052944.pdf,103,
LOG_1052944.pdf,116,
LOG_1052944.pdf,179,
LOG_1052944.pdf,230,
LOG_1052944.pdf,144,
LOG_1052944.pdf,83,
LOG_1052944.pdf,223,
LOG_1052944.pdf,95,
LOG_1052944.pdf,178,
LOG_1052944.pdf,81,
LOG_1052944.pdf,202,
LOG_1052944.pdf,10,
LOG_1052944.pdf,70,
LOG_1052944.pdf,135,
LOG_1052944.pdf,113,
LOG_1052944.pdf,149,
LOG_1052944.pdf,74,
LOG_1052944.pdf,8,
LOG_1052944.pdf,108,
LOG_1052944.pdf,236,Allegation Email
LOG_1052944.pdf,234,
LOG_1052944.pdf,191,
LOG_1052944.pdf,147,
LOG_1052944.pdf,58,
LOG_1052944.pdf,183,
LOG_1052944.pdf,7,Sworn Affidavit
LOG_1052944.pdf,228,
LOG_1052944.pdf,31,
LOG_1052944.pdf,171,
LOG_1052944.pdf,203,
LOG_1052944.pdf,215,
LOG_1052944.pdf,87,
LOG_1052944.pdf,240,
LOG_1052944.pdf,119,
LOG_1052944.pdf,125,
LOG_1052944.pdf,111,
LOG_1052944.pdf,72,
LOG_1052944.pdf,190,
LOG_1052944.pdf,177,
LOG_1052944.pdf,80,
LOG_1052944.pdf,15,
LOG_1052944.pdf,231,
LOG_1052944.pdf,56,
LOG_1052944.pdf,52,
LOG_1052944.pdf,3,
LOG_1052944.pdf,140,
LOG_1052944.pdf,25,
LOG_1052944.pdf,120,
LOG_1052944.pdf,245,
LOG_1052944.pdf,220,
LOG_1052944.pdf,186,
LOG_1052944.pdf,121,
LOG_1052944.pdf,148,
LOG_1052944.pdf,237,
LOG_1052944.pdf,232,
LOG_1052944.pdf,206,
LOG_1052944.pdf,132,
LOG_1052944.pdf,54,
LOG_1052944.pdf,197,
LOG_1052944.pdf,101,
LOG_1052944.pdf,66,
LOG_1052944.pdf,79,
LOG_1052944.pdf,48,
LOG_1052944.pdf,64,
LOG_1052944.pdf,35,
LOG_1052515.pdf,24,Incident Report
LOG_1052515.pdf,20,
LOG_1052515.pdf,27,
LOG_1052515.pdf,18,Allegation Email
LOG_1052515.pdf,30,Investigator's Case Log
LOG_1052515.pdf,21,Allegation Email
LOG_1052515.pdf,4,Summary Report
LOG_1052515.pdf,23,Face Sheet
LOG_1052515.pdf,15,
LOG_1052515.pdf,16,
LOG_1052515.pdf,3,Summary Report
LOG_1052515.pdf,7,
LOG_1052515.pdf,8,
LOG_1052515.pdf,17,
LOG_1052515.pdf,1,Log Summary Report
LOG_1052515.pdf,5,Face Sheet
LOG_1052515.pdf,9,
LOG_1052515.pdf,26,Case Supplementary Report
LOG_1052515.pdf,29,
LOG_1052515.pdf,28,
LOG_1052515.pdf,11,
LOG_1052515.pdf,22,
LOG_1052515.pdf,10,
LOG_1052515.pdf,19,
LOG_1052515.pdf,6,
LOG_1052515.pdf,14,
LOG_1052515.pdf,12,
LOG_1052515.pdf,25,Incident Report
LOG_1052515.pdf,2,Summary Report
LOG_1052515.pdf,13,
LOG_1062435.pdf,12,
LOG_1062435.pdf,5,Face Sheet
LOG_1062435.pdf,6,
LOG_1062435.pdf,3,
LOG_1062435.pdf,4,
LOG_1062435.pdf,2,
LOG_1062435.pdf,11,Summary Report Digest
LOG_1062435.pdf,9,
LOG_1062435.pdf,7,Certified Mail
LOG_1062435.pdf,10,USPS.com Tracking
LOG_1062435.pdf,1,Log Summary Report
LOG_1062435.pdf,8,
LOG_1056185.pdf,9,ARREST Report
LOG_1056185.pdf,8,ARREST Report
LOG_1056185.pdf,6,
LOG_1056185.pdf,7,ARREST Report
LOG_1056185.pdf,10,ARREST Report
LOG_1056185.pdf,4,Face Sheet
LOG_1056185.pdf,1,Log Summary Report
LOG_1056185.pdf,2,Summary Report
LOG_1056185.pdf,5,
LOG_1056185.pdf,3,
CPD 0038361.pdf,2,
CPD 0038361.pdf,1,Face Sheet
CPD 0048431.pdf,1,Face Sheet
CPD 0004012.pdf,2,
CPD 0004012.pdf,1,Allegation Email
LOG_1060163.pdf,5,
LOG_1060163.pdf,7,WEB Complaint Detail
LOG_1060163.pdf,2,Summary Report
LOG_1060163.pdf,10,
LOG_1060163.pdf,3,Summary Report
LOG_1060163.pdf,1,Log Summary Report
LOG_1060163.pdf,8,
LOG_1060163.pdf,6,WEB Complaint Detail
LOG_1060163.pdf,4,Face Sheet
LOG_1060163.pdf,11,
LOG_1060163.pdf,9,
LOG_1058872.pdf,3,Summary Report
LOG_1058872.pdf,6,
LOG_1058872.pdf,4,Face Sheet
LOG_1058872.pdf,5,
LOG_1058872.pdf,2,Summary Report
LOG_1058872.pdf,1,Log Summary Report
CPD 0055993.pdf,1,Face Sheet
LOG_1050078.pdf,28,
LOG_1050078.pdf,27,CPD-44.115
LOG_1050078.pdf,3,Summary Report
LOG_1050078.pdf,1,Log Summary Report
LOG_1050078.pdf,4,Face Sheet
LOG_1050078.pdf,16,
LOG_1050078.pdf,25,A&A Sheet
LOG_1050078.pdf,23,Allegation Email
LOG_1050078.pdf,17,
LOG_1050078.pdf,18,
LOG_1050078.pdf,29,Summary Report Digest
LOG_1050078.pdf,7,Allegation Email
LOG_1050078.pdf,21,
LOG_1050078.pdf,8,
LOG_1050078.pdf,12,
LOG_1050078.pdf,30,Summary Report Digest
LOG_1050078.pdf,24,Allegation Email
LOG_1050078.pdf,26,Allegation Email
LOG_1050078.pdf,22,
LOG_1050078.pdf,19,Allegation Email
LOG_1050078.pdf,20,
LOG_1050078.pdf,31,Summary Report Digest
LOG_1050078.pdf,2,Summary Report
LOG_1050078.pdf,5,
LOG_1050078.pdf,9,
LOG_1050078.pdf,6,Sworn Affidavit
LOG_1050078.pdf,14,
LOG_1050078.pdf,11,Allegation Email
LOG_1050078.pdf,10,
LOG_1050078.pdf,13,Allegation Email
LOG_1050078.pdf,15,Allegation Email
CPD 0017273.pdf,9,Event Query
CPD 0017273.pdf,3,Event Query
CPD 0017273.pdf,5,Event Query
CPD 0017273.pdf,12,Event Query
CPD 0017273.pdf,6,Event Query
CPD 0017273.pdf,11,Event Query
CPD 0017273.pdf,1,Event Query
CPD 0017273.pdf,4,Event Query
CPD 0017273.pdf,13,Event Query
CPD 0017273.pdf,8,Event Query
CPD 0017273.pdf,7,Event Query
CPD 0017273.pdf,10,Event Query
CPD 0017273.pdf,2,
LOG_1056396.pdf,12,ARREST Report
LOG_1056396.pdf,14,ARREST Report
LOG_1056396.pdf,5,TASER Report
LOG_1056396.pdf,13,ARREST Report
LOG_1056396.pdf,7,Watch Commander/OCIC Review
LOG_1056396.pdf,1,Log Summary Report
LOG_1056396.pdf,15,ARREST Report
LOG_1056396.pdf,2,Summary Report
LOG_1056396.pdf,4,Face Sheet
LOG_1056396.pdf,11,
LOG_1056396.pdf,9,Incident Report
LOG_1056396.pdf,3,
LOG_1056396.pdf,6,Tactical Reponse Report
LOG_1056396.pdf,10,Incident Report
LOG_1056396.pdf,8,Face Sheet
LOG_1059129.pdf,1,Log Summary Report
LOG_1059129.pdf,5,
LOG_1059129.pdf,4,Face Sheet
LOG_1059129.pdf,3,Summary Report
LOG_1059129.pdf,2,Summary Report
CPD 0025043.pdf,2,Summary Report
CPD 0025043.pdf,1,Face Sheet
CPD 0033978.pdf,1,Face Sheet
CPD 0033978.pdf,2,
CPD 0006183.pdf,1,Face Sheet
CPD 0006183.pdf,2,
LOG_1059937.pdf,7,
LOG_1059937.pdf,9,
LOG_1059937.pdf,3,
LOG_1059937.pdf,4,Face Sheet
LOG_1059937.pdf,12,
LOG_1059937.pdf,16,Summary Report Digest
LOG_1059937.pdf,2,Summary Report
LOG_1059937.pdf,5,
LOG_1059937.pdf,17,
LOG_1059937.pdf,14,
LOG_1059937.pdf,8,Face Sheet
LOG_1059937.pdf,15,Allegation Email
LOG_1059937.pdf,6,Sworn Affidavit
LOG_1059937.pdf,18,
LOG_1059937.pdf,13,Case Supplementary Report
LOG_1059937.pdf,11,CPD-44.223
LOG_1059937.pdf,10,Allegation Email
LOG_1059937.pdf,1,Log Summary Report
CPD 0046881.pdf,1,Log Summary Report
CPD 0046881.pdf,2,Summary Report
CPD 0046881.pdf,3,
LOG_1059348.pdf,10,ARREST Report
LOG_1059348.pdf,2,Summary Report
LOG_1059348.pdf,3,Summary Report
LOG_1059348.pdf,15,Investigator's Case Log
LOG_1059348.pdf,11,ARREST Report
LOG_1059348.pdf,4,Face Sheet
LOG_1059348.pdf,12,
LOG_1059348.pdf,1,Log Summary Report
LOG_1059348.pdf,5,
LOG_1059348.pdf,8,
LOG_1059348.pdf,14,Incident Report
LOG_1059348.pdf,9,
LOG_1059348.pdf,6,
LOG_1059348.pdf,13,Face Sheet
LOG_1059348.pdf,7,
CPD 0016864.pdf,1,
CPD 0036347.pdf,1,TASER Report
CPD 0038872.pdf,1,
CPD 0044957.pdf,1,Face Sheet
CPD 0044957.pdf,2,
CPD 0031711.pdf,1,
CPD 0031711.pdf,2,
CPD 0040956.pdf,1,Face Sheet
CPD 0040956.pdf,2,
CPD 0052386.pdf,1,Face Sheet
CPD 0052386.pdf,2,
CPD 0004233.pdf,1,Face Sheet
CPD 0004233.pdf,2,
CPD 0018882.pdf,1,Allegation Email
CPD 0004270.pdf,1,
CPD 0002273.pdf,1,
CPD 0002273.pdf,3,
CPD 0002273.pdf,4,
CPD 0002273.pdf,2,Summary Report Digest
CPD 0053796.pdf,1,Log Summary Report
CPD 0053796.pdf,3,
CPD 0053796.pdf,2,Summary Report
CPD 0022176.pdf,2,
CPD 0022176.pdf,1,Face Sheet
CPD 0036189.pdf,1,Face Sheet
LOG_1056914.pdf,1,Log Summary Report
LOG_1056914.pdf,5,
LOG_1056914.pdf,3,
LOG_1056914.pdf,2,Summary Report
LOG_1056914.pdf,4,Face Sheet
LOG_1060025.pdf,5,
LOG_1060025.pdf,7,ARREST Report
LOG_1060025.pdf,1,Log Summary Report
LOG_1060025.pdf,9,ARREST Report
LOG_1060025.pdf,4,Face Sheet
LOG_1060025.pdf,11,
LOG_1060025.pdf,3,Summary Report
LOG_1060025.pdf,8,
LOG_1060025.pdf,2,Summary Report
LOG_1060025.pdf,10,ARREST Report
LOG_1060025.pdf,6,
LOG_1052815.pdf,7,Watch Commander/OCIC Review
LOG_1052815.pdf,16,ARREST Report
LOG_1052815.pdf,22,ARREST Report
LOG_1052815.pdf,13,Incident Report
LOG_1052815.pdf,5,Tactical Reponse Report
LOG_1052815.pdf,27,ARREST Report
LOG_1052815.pdf,17,ARREST Report
LOG_1052815.pdf,10,Watch Commander/OCIC Review
LOG_1052815.pdf,1,Log Summary Report
LOG_1052815.pdf,4,Face Sheet
LOG_1052815.pdf,20,
LOG_1052815.pdf,6,
LOG_1052815.pdf,12,Incident Report
LOG_1052815.pdf,2,Summary Report
LOG_1052815.pdf,9,
LOG_1052815.pdf,14,
LOG_1052815.pdf,19,
LOG_1052815.pdf,25,
LOG_1052815.pdf,28,ARREST Report
LOG_1052815.pdf,11,Face Sheet
LOG_1052815.pdf,29,
LOG_1052815.pdf,26,ARREST Report
LOG_1052815.pdf,3,
LOG_1052815.pdf,8,Tactical Reponse Report
LOG_1052815.pdf,24,
LOG_1052815.pdf,18,ARREST Report
LOG_1052815.pdf,21,ARREST Report
LOG_1052815.pdf,15,
LOG_1052815.pdf,23,ARREST Report
CPD 0034686.pdf,3,Event History Table
CPD 0034686.pdf,2,
CPD 0034686.pdf,1,Event History Table
CPD 0011371.pdf,1,Certified Mail
LOG_1062234.pdf,12,ARREST Report
LOG_1062234.pdf,6,
LOG_1062234.pdf,1,Log Summary Report
LOG_1062234.pdf,5,
LOG_1062234.pdf,10,ARREST Report
LOG_1062234.pdf,4,Face Sheet
LOG_1062234.pdf,8,ARREST Report
LOG_1062234.pdf,11,ARREST Report
LOG_1062234.pdf,7,ARREST Report
LOG_1062234.pdf,2,Summary Report
LOG_1062234.pdf,3,Summary Report
LOG_1062234.pdf,9,ARREST Report
CPD 0018915.pdf,1,
LOG_1057548.pdf,3,
LOG_1057548.pdf,5,
LOG_1057548.pdf,2,
LOG_1057548.pdf,4,Face Sheet
LOG_1057548.pdf,1,Log Summary Report
CPD 0002582.pdf,1,
CPD 0025108.pdf,1,Face Sheet
CPD 0025108.pdf,2,
LOG_1061780.pdf,2,Summary Report
LOG_1061780.pdf,8,
LOG_1061780.pdf,3,Summary Report
LOG_1061780.pdf,6,
LOG_1061780.pdf,5,
LOG_1061780.pdf,1,Log Summary Report
LOG_1061780.pdf,4,Face Sheet
LOG_1061780.pdf,10,
LOG_1061780.pdf,9,
LOG_1061780.pdf,7,
LOG_1060732.pdf,1,Log Summary Report
LOG_1060732.pdf,3,Log Summary Report
LOG_1060732.pdf,5,Summary Report
LOG_1060732.pdf,2,Summary Report
LOG_1060732.pdf,4,Face Sheet
CPD 0048792.pdf,1,
CPD 0003011.pdf,3,
CPD 0003011.pdf,4,
CPD 0003011.pdf,2,
CPD 0003011.pdf,1,Allegation Email
CPD 0001412.pdf,1,
CPD 0040481.pdf,4,
CPD 0040481.pdf,1,
CPD 0040481.pdf,2,
CPD 0040481.pdf,3,
LOG_1053304.pdf,22,
LOG_1053304.pdf,17,Officer's Battery Report
LOG_1053304.pdf,19,eTrack Inventory Item Inquiry
LOG_1053304.pdf,24,
LOG_1053304.pdf,5,
LOG_1053304.pdf,21,
LOG_1053304.pdf,4,Face Sheet
LOG_1053304.pdf,10,ARREST Report
LOG_1053304.pdf,13,Mugshot(s) for CB
LOG_1053304.pdf,18,CPD-11.451
LOG_1053304.pdf,9,ARREST Report
LOG_1053304.pdf,8,
LOG_1053304.pdf,25,
LOG_1053304.pdf,20,eTrack Inventory Item Inquiry
LOG_1053304.pdf,7,
LOG_1053304.pdf,3,
LOG_1053304.pdf,23,Allegation Email
LOG_1053304.pdf,15,
LOG_1053304.pdf,6,Face Sheet
LOG_1053304.pdf,16,Watch Commander/OCIC Review
LOG_1053304.pdf,11,ARREST Report
LOG_1053304.pdf,14,Tactical Reponse Report
LOG_1053304.pdf,1,Log Summary Report
LOG_1053304.pdf,12,ARREST Report
LOG_1053304.pdf,2,Summary Report
LOG_1053304.pdf,26,Investigator's Case Log
LOG_1059060.pdf,6,Event History Table
LOG_1059060.pdf,1,Log Summary Report
LOG_1059060.pdf,5,
LOG_1059060.pdf,7,
LOG_1059060.pdf,2,Summary Report
LOG_1059060.pdf,3,Summary Report
LOG_1059060.pdf,4,Face Sheet
CPD 0049674.pdf,2,
CPD 0049674.pdf,1,Face Sheet
CPD 0023724.pdf,3,Summary Report
CPD 0023724.pdf,1,Log Summary Report
CPD 0023724.pdf,2,Summary Report
CPD 0016797.pdf,2,Summary Report
CPD 0016797.pdf,3,
CPD 0016797.pdf,1,Log Summary Report
CPD 0011941.pdf,2,WEB Complaint Detail
CPD 0011941.pdf,3,WEB Complaint Detail
CPD 0011941.pdf,1,WEB Complaint Detail
CPD 0051760.pdf,2,Summary Report
CPD 0051760.pdf,3,
CPD 0051760.pdf,1,Log Summary Report
CPD 0054220.pdf,3,
CPD 0054220.pdf,2,
CPD 0054220.pdf,1,Log Summary Report
CPD 0032038.pdf,1,Log Summary Report
CPD 0032038.pdf,3,
CPD 0032038.pdf,2,Summary Report
CPD 0035726.pdf,3,
CPD 0035726.pdf,2,Summary Report
CPD 0035726.pdf,1,Log Summary Report
CPD 0012327.pdf,1,CPD-44.115
LOG_1059802.pdf,1,Log Summary Report
LOG_1059802.pdf,2,Summary Report
LOG_1059802.pdf,6,WEB Complaint Detail
LOG_1059802.pdf,5,WEB Complaint Detail
LOG_1059802.pdf,4,Face Sheet
LOG_1059802.pdf,3,Log Summary Report
CPD 0032895.pdf,1,Allegation Email
CPD 0032895.pdf,2,
LOG_1053348.pdf,1,Log Summary Report
LOG_1053348.pdf,10,ARREST Report
LOG_1053348.pdf,9,ARREST Report
LOG_1053348.pdf,2,Summary Report
LOG_1053348.pdf,7,ARREST Report
LOG_1053348.pdf,5,
LOG_1053348.pdf,8,ARREST Report
LOG_1053348.pdf,3,
LOG_1053348.pdf,6,
LOG_1053348.pdf,4,Face Sheet
LOG_1060702.pdf,1,Log Summary Report
LOG_1060702.pdf,2,Summary Report
LOG_1060702.pdf,5,
LOG_1060702.pdf,4,Face Sheet
LOG_1060702.pdf,3,Summary Report
CPD 0053370.pdf,1,Log Summary Report
CPD 0053370.pdf,3,
CPD 0053370.pdf,2,Summary Report
CPD 0050749.pdf,1,
CPD 0050749.pdf,2,
CPD 0055328.pdf,1,Log Summary Report
CPD 0055328.pdf,3,Summary Report
CPD 0055328.pdf,2,Summary Report
LOG_1056596.pdf,17,
LOG_1056596.pdf,5,TASER Report
LOG_1056596.pdf,11,Tactical Reponse Report
LOG_1056596.pdf,20,ARREST Report
LOG_1056596.pdf,4,Face Sheet
LOG_1056596.pdf,7,
LOG_1056596.pdf,12,Watch Commander/OCIC Review
LOG_1056596.pdf,6,
LOG_1056596.pdf,14,Incident Report
LOG_1056596.pdf,10,
LOG_1056596.pdf,18,ARREST Report
LOG_1056596.pdf,3,
LOG_1056596.pdf,13,Face Sheet
LOG_1056596.pdf,9,
LOG_1056596.pdf,15,Incident Report
LOG_1056596.pdf,2,Summary Report
LOG_1056596.pdf,8,
LOG_1056596.pdf,19,ARREST Report
LOG_1056596.pdf,1,Log Summary Report
LOG_1056596.pdf,16,
CPD 0037942.pdf,1,Face Sheet
CPD 0037942.pdf,2,
CPD 0029775.pdf,1,
CPD 0041543.pdf,4,WEB Complaint Detail
CPD 0041543.pdf,2,WEB Complaint Detail
CPD 0041543.pdf,1,WEB Complaint Detail
CPD 0041543.pdf,3,WEB Complaint Detail
CPD 0026399.pdf,1,Face Sheet
CPD 0032735.pdf,1,Log Summary Report
CPD 0032735.pdf,2,Summary Report
CPD 0032735.pdf,3,Summary Report
CPD 0020588.pdf,1,Event Query
CPD 0004506.pdf,7,Digitally Recorded Statement
CPD 0004506.pdf,8,Digitally Recorded Statement
CPD 0004506.pdf,2,Digitally Recorded Statement
CPD 0004506.pdf,5,Digitally Recorded Statement
CPD 0004506.pdf,6,Digitally Recorded Statement
CPD 0004506.pdf,1,Digitally Recorded Statement
CPD 0004506.pdf,4,Digitally Recorded Statement
CPD 0004506.pdf,3,Digitally Recorded Statement
CPD 0004506.pdf,9,Digitally Recorded Statement
CPD 0026917.pdf,2,
CPD 0026917.pdf,1,Face Sheet
CPD 0047147.pdf,2,
CPD 0047147.pdf,1,Face Sheet
CPD 0027725.pdf,6,
CPD 0027725.pdf,5,
CPD 0027725.pdf,8,
CPD 0027725.pdf,14,
CPD 0027725.pdf,19,
CPD 0027725.pdf,20,
CPD 0027725.pdf,11,
CPD 0027725.pdf,12,
CPD 0027725.pdf,3,
CPD 0027725.pdf,10,
CPD 0027725.pdf,18,
CPD 0027725.pdf,2,
CPD 0027725.pdf,1,
CPD 0027725.pdf,9,
CPD 0027725.pdf,13,
CPD 0027725.pdf,15,
CPD 0027725.pdf,17,
CPD 0027725.pdf,4,
CPD 0027725.pdf,7,
CPD 0027725.pdf,16,
CPD 0019233.pdf,1,
CPD 0005691.pdf,1,
LOG_1054010.pdf,10,
LOG_1054010.pdf,22,
LOG_1054010.pdf,25,
LOG_1054010.pdf,38,
LOG_1054010.pdf,36,
LOG_1054010.pdf,28,
LOG_1054010.pdf,16,
LOG_1054010.pdf,8,
LOG_1054010.pdf,9,
LOG_1054010.pdf,4,Summary Report
LOG_1054010.pdf,44,
LOG_1054010.pdf,35,Allegation Email
LOG_1054010.pdf,18,
LOG_1054010.pdf,21,
LOG_1054010.pdf,29,
LOG_1054010.pdf,24,
LOG_1054010.pdf,31,
LOG_1054010.pdf,30,
LOG_1054010.pdf,13,
LOG_1054010.pdf,32,
LOG_1054010.pdf,37,Allegation Email
LOG_1054010.pdf,23,
LOG_1054010.pdf,1,Log Summary Report
LOG_1054010.pdf,12,
LOG_1054010.pdf,42,Allegation Email
LOG_1054010.pdf,20,
LOG_1054010.pdf,3,
LOG_1054010.pdf,39,
LOG_1054010.pdf,14,
LOG_1054010.pdf,45,
LOG_1054010.pdf,19,
LOG_1054010.pdf,26,
LOG_1054010.pdf,41,
LOG_1054010.pdf,27,
LOG_1054010.pdf,5,Face Sheet
LOG_1054010.pdf,43,Summary Report Digest
LOG_1054010.pdf,17,
LOG_1054010.pdf,33,
LOG_1054010.pdf,7,Sworn Affidavit
LOG_1054010.pdf,11,
LOG_1054010.pdf,40,Certified Mail Receipt
LOG_1054010.pdf,15,
LOG_1054010.pdf,34,
LOG_1054010.pdf,2,Summary Report
LOG_1054010.pdf,6,Summary Report
CPD 0021436.pdf,3,
CPD 0021436.pdf,4,
CPD 0021436.pdf,1,
CPD 0021436.pdf,5,
CPD 0021436.pdf,2,
LOG_1050445.pdf,4,Face Sheet
LOG_1050445.pdf,9,ARREST Report
LOG_1050445.pdf,8,
LOG_1050445.pdf,19,Watch Commander/OCIC Review
LOG_1050445.pdf,25,
LOG_1050445.pdf,1,Log Summary Report
LOG_1050445.pdf,15,Officer's Battery Report
LOG_1050445.pdf,10,ARREST Report
LOG_1050445.pdf,18,
LOG_1050445.pdf,2,Summary Report
LOG_1050445.pdf,23,Violence & Drug Related Crime Map
LOG_1050445.pdf,26,
LOG_1050445.pdf,3,
LOG_1050445.pdf,21,CPD-11.451
LOG_1050445.pdf,17,Tactical Reponse Report
LOG_1050445.pdf,14,Watch Commander/OCIC Review
LOG_1050445.pdf,22,Event Query
LOG_1050445.pdf,5,
LOG_1050445.pdf,7,ARREST Report
LOG_1050445.pdf,6,
LOG_1050445.pdf,11,Mugshot(s) for CB
LOG_1050445.pdf,27,Investigator's Case Log
LOG_1050445.pdf,16,CPD-11.451
LOG_1050445.pdf,12,Tactical Reponse Report
LOG_1050445.pdf,20,Officer's Battery Report
LOG_1050445.pdf,13,
LOG_1050445.pdf,24,Narcotic & Gang Investigation Supplementary Report
CPD 0018456.pdf,5,ARREST Report
CPD 0018456.pdf,2,
CPD 0018456.pdf,3,ARREST Report
CPD 0018456.pdf,4,ARREST Report
CPD 0018456.pdf,1,
CPD 0045072.pdf,1,Face Sheet
CPD 0045072.pdf,2,
LOG_1055325.pdf,5,
LOG_1055325.pdf,12,
LOG_1055325.pdf,6,
LOG_1055325.pdf,8,
LOG_1055325.pdf,1,Log Summary Report
LOG_1055325.pdf,3,
LOG_1055325.pdf,2,Summary Report
LOG_1055325.pdf,9,
LOG_1055325.pdf,4,Face Sheet
LOG_1055325.pdf,7,
LOG_1055325.pdf,10,
LOG_1055325.pdf,11,Allegation Email
CPD 0032564.pdf,2,Log Summary Report
CPD 0032564.pdf,1,Face Sheet
CPD 0028236.pdf,2,Summary Report
CPD 0028236.pdf,1,Face Sheet
CPD 0007497.pdf,1,
CPD 0055653.pdf,3,
CPD 0055653.pdf,2,Summary Report
CPD 0055653.pdf,1,Log Summary Report
CPD 0034247.pdf,2,
CPD 0034247.pdf,1,Face Sheet
LOG_1059903.pdf,3,
LOG_1059903.pdf,5,
